name,ip,port,proto,state,service,product,version,confidence,evidence,banner,http_status,http_server,http_title
www.games,99.83.155.228,1025,tcp,open,NFS-or-IIS,,,low,nmap-services,,,,
www.games,99.83.155.228,1034,tcp,open,zincite-a,,,low,nmap-services,,,,
www.games,99.83.155.228,1035,tcp,open,multidropper,,,low,nmap-services,,,,
www.games,99.83.155.228,1040,tcp,open,netsaint,,,low,nmap-services,,,,
www.games,99.83.155.228,1044,tcp,open,dcutility,,,low,nmap-services,,,,
www.games,99.83.155.228,1051,tcp,open,optima-vnet,,,low,nmap-services,,,,
www.games,99.83.155.228,1061,tcp,open,kiosk,,,low,nmap-services,,,,
www.games,99.83.155.228,1063,tcp,open,kyoceranetdev,,,low,nmap-services,,,,
www.games,99.83.155.228,1066,tcp,open,fpo-fns,,,low,nmap-services,,,,
www.games,99.83.155.228,1074,tcp,open,warmspotMgmt,,,low,nmap-services,,,,
www.games,99.83.155.228,1080,tcp,open,socks,,,low,nmap-services,,,,
www.games,99.83.155.228,1081,tcp,open,pvuniwien,,,low,nmap-services,,,,
www.games,99.83.155.228,1093,tcp,open,proofd,,,low,nmap-services,,,,
www.games,99.83.155.228,1094,tcp,open,rootd,,,low,nmap-services,,,,
www.games,99.83.155.228,1096,tcp,open,cnrprotocol,,,low,nmap-services,,,,
www.games,99.83.155.228,1099,tcp,open,rmiregistry,,,low,nmap-services,,,,
www.games,99.83.155.228,1104,tcp,open,xrl,,,low,nmap-services,,,,
www.games,99.83.155.228,1106,tcp,open,isoipsigport-1,,,low,nmap-services,,,,
www.games,99.83.155.228,1108,tcp,open,ratio-adp,,,low,nmap-services,,,,
www.games,99.83.155.228,1148,tcp,open,elfiq-repl,,,low,nmap-services,,,,
www.games,99.83.155.228,1169,tcp,open,tripwire,,,low,nmap-services,,,,
www.games,99.83.155.228,1218,tcp,open,aeroflight-ads,,,low,nmap-services,,,,
www.games,99.83.155.228,1234,tcp,open,hotline,,,low,nmap-services,,,,
www.games,99.83.155.228,1248,tcp,open,hermes,,,low,nmap-services,,,,
www.games,99.83.155.228,1310,tcp,open,husky,,,low,nmap-services,,,,
www.games,99.83.155.228,1494,tcp,open,citrix-ica,,,low,nmap-services,,,,
www.games,99.83.155.228,1501,tcp,open,sas-3,,,low,nmap-services,,,,
